,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
4761,17.8,61.3,2.0,8.0,25.2,5.0,1.09,10.2,372,Good
2868,25.6,69.6,3.4,9.3,23.0,6.0,0.73,10.2,554,Good
1573,35.3,85.4,62.8,68.2,30.3,10.2,1.3,5.0,493,Moderate
3500,39.3,63.5,135.7,148.8,28.1,16.1,2.05,3.9,714,Poor
1269,20.1,47.4,1.8,4.3,24.1,5.8,0.89,11.4,551,Good
254,29.0,51.7,8.4,13.0,16.5,5.0,1.01,10.1,226,Good
3375,34.9,76.2,7.3,17.0,24.4,2.9,1.59,10.2,660,Moderate
390,34.8,87.9,90.5,108.9,45.4,21.4,2.11,3.4,521,Hazardous
4581,24.3,92.5,25.8,32.4,30.8,13.7,1.69,6.0,268,Moderate
805,25.5,51.0,10.2,14.7,14.7,6.1,1.07,11.0,214,Good
3745,26.8,81.2,0.9,5.7,20.3,6.6,0.93,11.0,409,Good
1720,34.4,94.5,25.5,48.8,26.3,9.9,1.47,9.3,457,Poor
1730,21.2,55.9,7.8,10.7,19.7,7.6,1.14,12.1,436,Good
4873,22.2,69.8,15.2,21.7,17.5,6.5,1.03,11.2,294,Good
24,24.6,77.2,6.5,11.2,24.4,5.4,0.65,11.4,573,Good
3467,28.1,53.1,0.0,4.4,14.1,3.7,1.11,12.8,334,Good
4318,22.5,65.5,0.8,8.2,13.3,4.7,1.07,10.3,526,Good
1682,24.6,48.4,8.3,15.4,23.3,4.6,1.03,11.2,461,Good
2928,27.5,62.3,1.1,6.0,14.1,5.6,1.04,10.9,533,Good
2794,26.6,95.9,163.1,172.9,32.4,22.5,1.84,4.2,590,Poor
1462,33.8,68.4,24.4,30.4,25.6,7.7,1.26,5.4,599,Moderate
2665,37.9,67.4,57.9,71.0,21.3,12.3,1.89,4.1,824,Poor
198,28.3,70.2,47.1,53.9,28.6,11.5,1.59,7.7,604,Moderate
2871,28.2,49.6,17.0,21.7,19.7,11.3,0.99,11.1,214,Good
4072,29.2,72.1,25.5,32.3,13.3,5.7,1.08,10.9,358,Good
2901,23.0,76.7,4.3,12.0,18.3,0.7,1.07,12.9,270,Good
2980,34.9,71.7,9.3,19.4,34.4,7.3,1.57,6.4,577,Moderate
524,22.1,41.0,14.8,20.3,12.8,4.9,1.18,15.0,217,Good
4854,27.4,57.4,2.5,17.0,35.5,10.3,1.63,6.1,365,Moderate
3914,31.2,54.0,16.4,22.8,23.0,3.9,1.59,9.4,492,Moderate
3322,23.6,42.9,24.6,27.4,21.3,6.7,0.88,10.9,562,Good
835,26.0,64.5,10.4,15.5,25.2,3.1,0.98,5.3,359,Moderate
2171,24.2,47.1,27.7,31.7,19.4,4.5,0.94,10.6,493,Good
3904,34.2,85.7,2.8,11.8,38.3,9.0,1.36,9.2,590,Moderate
2915,40.5,87.4,11.0,17.9,19.4,15.2,1.44,9.4,476,Moderate
3699,35.0,101.3,108.6,124.5,38.5,11.8,2.22,4.4,511,Poor
1174,26.9,63.4,4.7,10.2,19.4,7.5,1.03,11.0,368,Good
1353,39.7,95.9,70.7,74.9,30.8,18.3,2.3,3.7,422,Poor
4576,34.2,67.0,12.5,24.2,23.8,6.9,1.51,5.6,518,Moderate
1274,23.2,71.3,8.2,13.1,25.7,8.1,1.04,10.5,218,Good
3970,24.8,53.7,2.6,8.7,17.6,8.2,1.2,10.9,280,Good
1086,20.2,40.4,3.6,13.5,20.5,5.4,1.03,11.9,475,Good
4921,29.8,75.7,4.7,13.0,21.9,10.1,1.48,5.5,351,Moderate
1777,29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,533,Moderate
2200,23.3,58.1,5.4,7.4,24.1,7.6,1.28,5.2,538,Moderate
423,25.0,77.4,1.4,5.8,14.7,6.3,0.84,11.0,288,Good
968,26.8,72.5,20.7,35.2,18.5,13.2,1.72,5.4,662,Moderate
4545,31.4,79.4,55.7,62.7,24.1,11.5,1.46,7.8,361,Moderate
3497,30.4,57.7,12.2,28.7,37.2,25.0,1.95,3.9,749,Poor
10,35.9,70.8,30.1,48.9,35.1,10.2,1.86,4.0,671,Poor
1277,25.2,44.3,5.5,12.4,22.0,3.4,1.06,10.1,470,Good
2942,26.5,78.9,6.3,18.5,34.9,11.6,1.95,5.0,555,Moderate
370,29.4,60.0,51.9,65.0,33.7,9.1,1.48,8.6,641,Moderate
2318,41.0,60.7,26.9,56.7,38.4,13.0,2.25,3.5,673,Poor
402,28.4,76.8,22.0,33.3,20.4,10.9,1.46,5.8,552,Moderate
4249,32.3,53.7,39.7,43.7,27.2,12.5,1.59,5.0,363,Moderate
2316,28.2,65.2,30.0,40.9,15.7,9.2,1.5,5.4,541,Moderate
3407,38.0,98.9,82.4,94.3,37.9,13.1,2.42,6.0,791,Poor
2809,30.7,54.4,1.5,8.9,21.6,11.2,1.73,5.6,565,Moderate
3546,29.9,78.1,57.8,60.5,26.5,11.6,1.19,8.9,578,Moderate
3176,28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,Good
2299,17.0,77.2,19.0,26.3,19.7,8.1,1.0,11.1,217,Good
1731,19.2,72.5,0.9,8.9,18.2,7.6,0.91,10.4,381,Good
3362,26.5,42.4,4.7,14.1,18.0,1.7,0.94,12.0,457,Good
1280,34.1,55.0,12.0,30.7,28.3,22.7,1.64,3.4,684,Poor
4181,42.6,76.7,62.8,88.3,37.2,12.8,2.56,5.3,718,Hazardous
2038,21.5,59.9,4.1,5.5,15.1,7.1,0.97,11.8,365,Good
4872,28.2,75.4,1.2,13.0,35.9,2.6,1.42,5.5,539,Moderate
247,58.6,66.0,44.0,54.0,44.3,22.7,3.09,5.2,641,Hazardous
3681,21.7,50.0,21.5,25.1,12.2,7.0,1.13,11.1,311,Good
2673,29.9,51.4,2.8,14.2,23.7,10.0,1.43,9.0,321,Moderate
638,29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,Good
2303,33.3,66.3,13.6,25.8,19.3,12.9,1.41,8.4,460,Moderate
3805,39.9,112.1,37.2,54.7,50.8,21.8,2.58,2.8,556,Hazardous
4037,22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,255,Good
1173,27.1,46.8,26.3,34.7,16.5,6.6,0.92,10.6,428,Good
2164,27.7,86.1,83.3,93.5,25.3,6.8,1.71,7.4,594,Moderate
2498,29.6,68.4,22.3,31.8,26.2,6.2,1.55,5.9,582,Moderate
4382,31.3,84.7,35.5,42.0,17.9,11.1,1.23,5.6,509,Moderate
4285,24.4,66.2,2.9,8.6,20.8,5.6,0.93,13.1,467,Good
3241,24.1,49.2,11.7,17.1,22.3,6.4,0.98,13.6,334,Good
2497,25.6,66.0,0.8,6.7,16.0,7.0,0.84,11.7,431,Good
2654,26.4,51.5,24.8,27.2,21.8,3.7,0.93,13.7,215,Good
4394,37.3,88.5,139.8,150.6,26.7,17.2,1.75,3.7,668,Poor
4696,35.2,79.8,11.3,18.6,37.1,8.2,1.42,9.6,510,Moderate
1939,32.8,56.3,11.8,15.8,13.7,4.7,0.97,11.8,286,Good
552,25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,Good
2014,38.2,71.9,0.7,27.3,29.7,23.8,2.18,4.8,593,Poor
4642,28.2,75.8,164.9,168.7,22.9,15.4,1.53,5.5,346,Moderate
1736,42.0,86.2,2.0,8.8,33.7,22.3,1.7,7.4,538,Poor
3281,26.1,46.3,4.7,10.9,19.3,3.2,1.18,17.6,471,Good
1914,46.4,63.7,17.3,28.0,46.5,14.6,2.26,4.2,658,Poor
1119,26.3,79.9,3.0,8.1,14.6,9.1,1.02,11.4,347,Good
3602,28.9,62.3,5.1,10.3,14.3,5.8,0.82,14.5,368,Good
3748,29.1,79.2,3.8,12.6,29.2,0.0,1.7,6.0,436,Moderate
426,21.7,61.4,0.6,4.7,13.0,4.5,1.12,12.2,489,Good
1083,38.4,66.6,15.2,36.5,39.2,14.5,1.86,4.2,497,Poor
3229,36.7,103.1,7.3,25.2,52.7,14.7,2.52,2.6,594,Hazardous
2041,32.2,95.9,3.0,12.3,32.2,5.5,1.38,6.6,485,Poor
626,32.5,80.7,27.8,41.2,41.6,12.9,1.74,4.2,623,Poor
4141,33.8,64.8,50.5,70.6,27.2,12.0,1.87,5.9,781,Poor
2850,21.3,47.7,8.0,12.3,21.2,7.0,0.99,10.7,478,Good
3035,27.7,70.0,28.1,31.1,23.0,7.5,0.98,10.0,538,Good
1924,29.1,76.2,2.0,7.3,20.3,5.4,0.98,17.9,404,Good
3720,23.5,76.1,43.1,54.8,49.2,26.1,1.56,2.7,782,Hazardous
1287,37.7,83.0,109.4,119.8,43.1,11.3,1.64,6.1,614,Poor
986,25.9,62.8,2.0,8.4,12.1,6.5,1.17,10.4,487,Good
3868,26.4,66.0,3.5,14.4,23.7,7.0,1.74,5.0,511,Moderate
1515,24.2,51.8,13.9,20.7,24.5,4.8,1.02,10.5,582,Good
663,19.4,36.3,7.6,10.5,25.6,8.5,1.01,10.4,391,Good
1102,40.2,84.8,61.2,77.0,35.2,3.9,1.82,2.8,905,Hazardous
60,30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456,Moderate
4907,40.5,69.4,26.4,34.8,33.4,25.1,1.62,5.0,501,Poor
2338,23.6,47.9,4.4,9.8,18.4,4.3,0.95,11.0,319,Good
569,29.0,90.6,24.2,30.3,31.4,9.4,1.38,6.8,303,Moderate
2541,24.2,89.0,22.8,31.7,34.3,10.9,1.46,5.8,623,Moderate
2744,24.1,83.6,49.8,60.3,28.4,9.6,1.54,6.4,543,Moderate
2336,23.6,84.3,8.8,20.2,33.2,9.2,1.23,9.1,477,Moderate
76,26.0,54.4,2.3,10.6,21.1,4.6,1.09,10.9,344,Good
4978,25.4,49.0,13.1,16.6,21.7,4.9,0.89,14.4,388,Good
2587,24.2,68.2,2.0,6.3,20.3,8.2,1.04,10.5,267,Good
4867,20.5,58.3,1.8,6.7,14.6,4.8,0.78,16.0,260,Good
3093,48.4,91.7,24.0,42.3,37.5,29.3,2.35,2.9,924,Hazardous
2802,32.4,62.5,28.9,38.3,31.0,7.0,1.64,5.1,688,Moderate
505,36.2,73.7,9.6,32.4,41.4,25.5,1.97,10.0,782,Hazardous
216,29.6,46.4,14.2,16.9,11.8,6.5,1.0,11.8,382,Good
978,32.2,55.9,10.8,18.0,21.9,0.5,1.59,8.5,476,Moderate
212,25.1,67.2,16.3,21.1,19.9,7.6,0.83,10.0,471,Good
1766,26.0,79.4,4.8,18.1,19.5,10.1,1.86,6.7,525,Moderate
2929,28.2,84.8,19.4,23.4,27.0,6.8,1.65,6.3,661,Moderate
2959,25.1,49.8,0.1,6.0,22.4,3.3,0.73,11.8,510,Good
2637,37.1,47.9,18.1,26.7,20.4,14.7,1.53,10.3,467,Moderate
516,26.4,70.6,18.8,25.0,26.9,6.3,1.0,16.1,500,Good
1872,28.7,66.8,7.3,15.0,17.2,15.1,1.28,5.6,593,Moderate
3572,27.8,49.2,9.9,14.9,23.8,7.4,1.04,10.5,441,Good
1019,44.3,122.3,55.2,65.9,49.3,26.4,2.31,2.9,878,Hazardous
1584,27.6,83.3,128.5,138.4,27.9,4.9,1.17,5.1,571,Moderate
1471,31.1,80.7,14.2,24.3,15.0,11.9,1.46,6.3,481,Moderate
612,27.3,75.8,51.0,59.3,23.5,7.9,1.77,5.2,542,Moderate
716,50.1,108.2,43.1,63.3,53.7,15.2,1.94,7.6,722,Hazardous
2392,28.4,65.8,10.9,22.2,27.5,11.9,1.7,6.1,524,Moderate
4656,26.0,81.8,8.4,20.4,28.8,5.6,1.49,5.5,596,Moderate
3706,25.9,78.4,27.5,33.5,26.0,4.3,1.03,11.2,360,Good
1041,27.2,46.7,3.4,5.6,17.2,4.1,1.0,13.1,468,Good
1566,29.3,74.3,8.5,19.9,26.7,11.1,1.67,7.4,599,Moderate
3949,41.9,100.5,93.8,116.9,41.8,4.7,2.75,6.9,827,Hazardous
303,23.8,73.6,36.9,42.2,28.3,5.7,1.07,15.3,555,Good
2536,25.8,51.5,20.0,30.5,16.5,7.4,0.9,10.6,520,Good
3710,27.3,103.2,38.7,45.3,29.0,11.5,1.37,11.8,477,Poor
2990,26.4,56.9,4.9,8.9,10.7,6.3,0.99,10.2,276,Good
897,28.8,74.3,29.9,40.6,26.6,6.9,1.43,5.4,649,Moderate
1840,24.9,64.4,18.5,24.4,23.4,6.6,1.09,10.1,481,Good
2440,28.0,76.0,14.1,25.0,28.4,4.2,2.3,4.6,740,Poor
3390,21.9,70.5,2.8,9.8,15.3,4.4,0.83,11.0,326,Good
2233,45.6,78.7,3.4,25.3,34.0,11.5,2.41,2.5,503,Hazardous
4293,26.0,65.5,12.3,16.1,24.8,3.1,0.99,10.9,405,Good
2197,18.8,72.3,8.8,12.2,18.7,3.2,0.85,13.1,498,Good
4889,24.2,69.8,4.9,9.5,18.5,3.3,1.03,16.0,423,Good
1893,25.3,73.3,21.1,21.0,15.4,8.5,1.14,10.4,498,Good
340,31.5,73.7,1.1,24.1,37.5,23.6,1.78,5.4,533,Poor
214,25.7,54.3,39.2,47.7,22.9,5.0,1.05,12.6,430,Good
4754,29.2,78.4,17.6,24.9,21.5,1.9,0.97,10.1,285,Good
3886,26.8,60.7,28.9,33.8,26.2,3.6,0.93,11.9,411,Good
28,19.4,62.0,13.7,20.1,15.0,5.5,1.11,13.6,475,Good
4284,43.5,89.6,20.9,46.8,41.5,14.2,2.31,5.0,594,Hazardous
1387,27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,Good
2430,24.0,57.7,1.7,7.6,13.1,5.4,0.83,10.3,449,Good
4347,28.1,87.7,39.2,53.4,39.1,10.3,1.86,5.2,669,Poor
2209,29.2,53.9,8.3,22.5,30.5,13.8,1.63,7.0,352,Moderate
2231,39.8,73.3,83.2,90.4,16.3,12.5,2.36,5.4,666,Poor
2176,26.8,72.5,2.4,12.8,26.4,13.2,1.38,6.5,484,Moderate
1960,28.6,66.0,0.8,4.2,19.4,7.1,1.11,12.7,490,Good
1258,27.0,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324,Good
3971,21.1,55.8,28.7,42.8,23.6,6.0,1.52,7.5,424,Moderate
4228,14.4,45.8,44.3,49.1,15.4,1.6,0.87,10.8,486,Good
4116,20.0,48.7,1.9,10.8,24.1,4.0,1.13,10.9,448,Good
2625,32.5,69.6,38.3,48.2,33.7,10.6,1.24,6.1,358,Moderate
3237,33.2,57.3,6.3,20.3,31.2,5.8,1.69,8.2,316,Moderate
4974,26.4,61.3,3.4,6.2,34.9,24.1,1.74,4.4,672,Poor
467,36.7,78.7,31.3,69.8,30.7,21.1,1.95,4.1,749,Poor
1362,21.5,59.8,8.6,12.6,20.3,5.5,1.08,10.1,470,Good
4712,26.1,63.3,11.1,13.7,23.7,4.5,0.89,14.7,450,Good
3151,45.4,104.0,25.0,22.8,36.7,24.0,2.5,10.5,467,Poor
4824,38.5,55.8,12.3,32.1,24.8,9.4,1.75,5.6,312,Moderate
2104,27.4,54.4,6.2,10.0,24.7,4.2,0.92,12.0,339,Good
1329,21.7,76.4,20.8,25.5,20.9,2.8,0.95,10.1,506,Good
1243,28.0,67.3,116.2,126.2,26.6,4.8,1.32,5.7,307,Moderate
4061,41.4,61.5,17.6,41.6,32.9,11.4,2.78,4.6,593,Poor
4975,48.4,109.0,103.3,114.9,48.6,25.6,2.23,5.9,863,Hazardous
4198,29.6,71.8,14.3,23.4,31.9,19.9,1.42,8.6,571,Moderate
1084,32.6,71.9,48.0,60.0,30.8,6.8,2.0,5.0,388,Moderate
1656,36.4,61.9,15.7,22.4,21.9,13.4,1.75,5.7,616,Moderate
2083,27.1,51.4,33.1,36.6,12.1,8.4,1.03,11.1,241,Good
4713,21.8,88.6,1.7,13.9,29.4,10.8,1.66,6.2,541,Moderate
1983,24.3,40.8,10.6,16.6,13.2,7.3,0.85,14.3,398,Good
3616,29.0,64.0,8.6,21.6,26.6,8.1,1.53,5.0,647,Moderate
1599,22.8,57.6,7.4,12.6,17.5,7.7,0.86,11.5,509,Good
1355,48.1,94.1,4.2,19.0,23.7,6.0,1.57,6.0,625,Poor
441,31.9,61.4,29.5,31.9,28.7,0.0,1.06,11.1,212,Good
4688,29.8,92.2,15.1,29.7,25.5,5.8,1.75,5.8,657,Moderate
3647,22.1,73.9,4.6,14.5,32.4,22.2,2.1,6.8,492,Poor
3760,40.5,87.4,46.9,66.7,39.0,9.2,1.83,3.3,680,Poor
1825,31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424,Moderate
2387,27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208,Good
2143,43.4,66.5,7.0,24.6,38.4,10.1,1.77,4.5,450,Poor
3679,35.3,82.2,73.9,91.1,34.3,7.1,2.54,5.5,659,Poor
4227,35.3,71.2,12.9,39.3,34.8,14.1,2.42,5.7,401,Poor
4799,27.1,63.0,1.7,5.2,25.0,4.9,1.02,11.4,583,Good
4964,22.9,57.4,15.9,22.8,20.6,7.5,0.91,10.4,336,Good
4496,29.4,50.2,0.5,13.4,23.4,7.9,1.64,19.4,448,Moderate
461,25.2,42.6,10.5,18.0,24.7,7.0,0.89,10.8,517,Good
1121,26.1,65.4,10.2,14.0,23.1,7.1,1.01,12.2,379,Good
2968,29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204,Good
860,36.8,87.2,41.4,57.0,35.9,20.6,1.7,3.6,749,Poor
3328,23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,Good
1365,24.0,49.5,4.8,15.5,19.6,7.2,1.02,10.2,608,Good
2894,40.4,92.4,92.0,112.9,42.2,26.4,2.32,3.7,633,Hazardous
681,29.5,69.1,30.2,35.4,43.3,15.5,1.62,7.0,711,Poor
3797,22.8,72.8,16.8,25.2,23.0,2.1,1.15,10.3,502,Good
4899,37.0,78.3,12.0,24.3,23.7,6.1,1.7,7.6,485,Moderate
1632,38.4,73.3,78.9,94.5,23.9,23.0,2.03,4.1,615,Poor
1286,24.5,45.8,50.7,57.8,22.2,4.9,1.09,11.8,353,Good
1582,34.5,83.0,89.5,108.6,36.0,16.0,3.67,5.9,781,Hazardous
3149,21.4,77.6,7.7,11.2,25.2,5.0,0.94,12.6,547,Good
3412,25.7,58.7,15.9,19.2,21.9,6.3,1.03,10.3,301,Good
1473,21.8,56.2,8.4,12.5,15.8,4.0,1.05,10.1,373,Good
3448,30.9,73.9,7.1,19.8,27.7,4.1,1.19,6.1,545,Moderate
4992,27.0,45.5,6.2,13.0,24.3,5.0,1.01,10.7,205,Good
4881,36.6,75.5,32.2,41.3,32.1,9.4,1.95,4.4,543,Poor
3079,27.7,79.4,10.8,16.8,14.0,7.7,0.92,10.3,348,Good
4857,28.0,80.2,27.7,28.8,34.3,12.3,1.55,6.2,631,Moderate
4493,41.6,86.7,51.4,76.8,30.1,27.7,2.27,6.8,744,Hazardous
1742,31.6,76.0,3.8,12.5,19.3,6.5,1.56,5.8,317,Moderate
2329,36.9,63.1,25.6,34.4,22.9,10.9,1.31,5.3,646,Moderate
3115,26.3,74.2,0.1,10.9,32.6,10.4,1.38,7.7,511,Moderate
690,35.4,108.9,49.7,71.8,48.3,18.6,2.53,4.8,712,Hazardous
1008,34.5,80.8,10.6,18.6,32.1,18.4,2.37,6.4,763,Poor
4124,26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427,Good
4623,31.0,53.4,5.7,13.7,36.4,9.1,1.51,8.4,671,Moderate
3583,30.1,80.9,4.6,15.3,29.6,9.6,1.71,5.2,332,Moderate
3637,31.2,54.1,8.2,15.0,16.3,4.6,0.88,14.8,531,Good
3685,37.7,78.2,22.0,25.8,17.9,9.3,1.97,6.0,697,Moderate
1319,32.4,73.0,2.9,13.8,23.4,7.2,1.76,6.9,315,Moderate
4885,26.2,63.6,23.7,29.5,16.7,5.4,1.08,10.7,412,Good
4290,24.9,76.2,49.0,54.7,13.8,10.5,1.3,7.4,664,Moderate
3178,35.0,109.1,50.6,67.5,34.4,16.4,1.56,5.4,558,Poor
3829,36.0,90.1,29.5,41.4,34.6,13.3,2.12,5.1,760,Poor
4819,21.6,43.7,6.0,8.5,26.7,4.2,1.07,12.2,275,Good
2136,29.4,56.0,24.3,41.9,30.5,5.3,1.64,12.5,375,Moderate
4115,29.9,68.7,0.5,7.0,11.9,7.5,0.87,13.9,547,Good
2570,40.3,81.9,2.0,17.8,37.5,17.1,2.05,4.3,444,Poor
2855,30.7,80.5,19.9,34.2,19.9,8.4,1.43,6.8,527,Moderate
3481,33.1,72.0,30.3,48.8,30.8,11.8,1.12,6.2,341,Moderate
3577,25.0,45.7,0.1,3.6,14.3,7.9,1.03,10.7,316,Good
3468,35.0,72.8,74.5,92.2,38.8,19.9,2.27,3.0,623,Hazardous
1546,20.3,63.0,21.7,24.1,16.5,4.3,0.89,17.1,191,Good
914,28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,Good
4451,33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433,Moderate
1394,34.7,88.9,8.9,16.1,33.3,8.5,1.19,6.0,447,Moderate
3201,25.1,56.1,4.2,10.2,21.7,8.7,0.98,14.3,266,Good
557,40.1,88.5,1.3,13.3,35.7,18.2,2.2,6.6,453,Poor
1842,42.0,77.9,9.5,31.0,37.6,17.0,2.38,12.0,484,Hazardous
3731,30.7,61.2,2.6,15.9,20.5,4.2,1.77,5.3,449,Moderate
615,30.7,76.4,13.8,18.9,23.5,2.8,0.9,12.9,302,Good
4709,25.2,75.0,20.4,25.4,13.9,4.9,0.91,10.2,390,Good
4189,33.8,89.3,14.1,25.3,23.0,11.3,1.33,9.1,671,Moderate
3124,41.0,60.0,46.3,58.9,38.9,19.7,1.45,7.2,418,Poor
2157,28.6,72.9,13.8,19.3,19.7,2.9,0.98,10.4,575,Good
1735,32.2,83.0,40.7,55.0,18.8,3.3,1.76,3.9,669,Poor
3392,26.2,60.0,41.2,58.0,26.4,22.2,1.54,11.0,609,Moderate
4644,25.2,77.3,2.2,4.3,12.2,1.8,0.87,10.2,547,Good
3298,22.2,50.0,2.3,8.4,23.5,3.7,0.96,10.2,547,Good
1268,24.0,39.1,5.1,14.0,14.8,2.0,1.02,10.1,242,Good
665,27.7,66.3,12.1,16.9,23.3,6.2,1.06,10.7,287,Good
2109,26.3,58.2,10.2,24.6,23.1,9.0,1.5,6.0,345,Moderate
4850,29.1,120.7,34.7,56.0,38.8,21.7,2.67,3.2,569,Hazardous
1315,31.0,71.3,34.4,45.2,26.7,8.6,1.63,7.7,460,Moderate
713,25.8,62.0,6.4,8.2,24.8,6.1,0.98,12.1,379,Good
4421,24.7,85.3,10.8,24.6,39.9,9.7,2.08,15.5,638,Poor
4234,39.1,88.5,27.6,38.0,28.2,7.1,1.85,5.6,659,Poor
3060,42.0,63.2,36.7,69.0,39.7,11.9,2.49,3.4,798,Hazardous
719,40.6,77.3,18.7,37.5,36.1,28.7,2.23,6.9,555,Hazardous
877,22.9,89.4,13.5,34.2,30.5,34.0,3.09,2.6,833,Hazardous
3404,29.2,112.4,21.9,39.6,37.6,17.5,2.99,4.3,689,Hazardous
3105,31.8,67.6,9.8,15.1,29.2,2.1,1.64,6.7,454,Moderate
1674,22.6,75.1,0.1,5.2,11.7,7.7,0.94,11.4,264,Good
3461,32.8,51.1,8.0,13.4,13.3,4.6,0.93,11.9,410,Good
2349,31.0,77.2,42.9,56.6,29.3,9.2,1.4,6.7,611,Moderate
1513,41.2,93.9,12.4,31.2,31.3,18.7,2.16,5.5,568,Poor
995,26.9,40.0,15.7,18.9,14.2,4.1,1.17,10.7,598,Good
3784,29.0,64.4,23.5,23.1,35.1,17.3,2.13,5.0,560,Poor
1719,20.0,79.1,1.4,3.5,22.5,4.8,0.89,10.3,407,Good
541,34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488,Poor
150,34.7,61.7,30.8,38.5,44.7,26.7,2.31,6.4,436,Poor
3623,22.9,68.2,1.6,7.3,22.8,3.3,1.06,12.7,356,Good
529,27.7,60.2,0.4,5.7,25.3,6.2,1.05,12.9,218,Good
3684,33.5,58.9,12.1,29.4,49.8,16.7,2.02,3.1,678,Hazardous
385,28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364,Good
1763,26.0,76.0,1.0,4.5,13.1,2.7,1.09,10.2,248,Good
1205,33.0,93.1,68.7,92.0,30.2,27.9,3.01,5.3,400,Poor
766,21.1,80.4,3.7,9.6,17.6,4.5,1.0,11.3,333,Good
3372,31.3,56.1,2.3,11.6,21.1,9.0,1.41,10.9,588,Moderate
1806,19.7,51.1,5.5,13.2,20.6,2.4,1.17,10.2,359,Good
2220,21.6,61.6,1.1,6.8,16.2,5.9,1.01,15.6,398,Good
3429,30.1,81.5,84.8,96.1,22.1,6.0,1.44,5.7,579,Moderate
1619,33.3,54.3,21.3,33.9,23.6,2.9,1.35,5.2,585,Moderate
4980,38.1,73.2,37.7,85.4,33.0,20.4,2.49,5.7,727,Hazardous
808,22.9,50.1,7.0,13.7,12.1,8.4,1.09,13.6,589,Good
2512,29.1,44.2,3.0,12.2,14.6,4.4,0.9,10.6,305,Good
4938,23.9,62.9,8.9,17.3,17.4,4.5,0.93,13.6,494,Good
1821,25.9,63.5,15.9,23.5,29.6,11.2,1.44,6.0,394,Moderate
20,29.2,65.3,30.6,34.2,22.6,6.0,1.11,16.0,334,Good
4018,28.4,86.1,10.8,26.9,26.7,10.8,1.26,5.5,674,Moderate
178,23.5,44.5,3.6,8.1,23.2,1.6,1.02,10.3,221,Good
515,19.9,77.8,23.7,28.0,23.1,5.8,0.9,13.2,457,Good
4431,30.3,58.1,1.8,13.5,29.6,6.5,1.54,8.5,524,Moderate
4256,47.0,63.5,82.5,101.4,41.3,24.7,2.46,2.9,582,Hazardous
2092,26.4,64.0,25.7,31.6,32.1,12.5,1.64,10.0,589,Moderate
1986,30.2,77.9,28.8,37.8,31.5,6.9,1.5,9.1,356,Moderate
4913,46.1,80.1,7.7,10.4,34.4,30.5,1.85,5.7,771,Hazardous
2285,24.2,75.7,29.5,34.0,17.0,5.9,1.06,10.3,483,Good
1208,29.0,83.5,31.5,44.4,27.0,0.0,1.49,5.7,538,Moderate
2406,35.0,71.5,10.2,18.8,28.7,11.4,1.46,5.4,443,Moderate
3735,33.3,98.3,36.1,67.4,50.4,2.1,2.52,2.9,494,Hazardous
4042,29.3,67.5,1.9,5.0,12.1,4.5,1.12,11.0,576,Good
1030,34.4,65.1,48.4,58.5,29.6,7.8,1.27,7.1,435,Moderate
1186,32.4,74.5,16.6,35.0,43.8,11.3,2.2,4.6,374,Poor
1877,38.7,98.8,9.1,30.9,40.2,21.0,2.33,2.8,827,Hazardous
4177,48.4,89.1,14.7,32.7,52.0,0.0,2.59,2.6,664,Hazardous
2383,35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,661,Moderate
2473,25.8,67.1,60.9,74.3,34.3,4.2,1.81,5.3,508,Moderate
3005,53.1,70.2,60.3,81.9,32.2,16.0,2.28,2.7,526,Hazardous
1572,39.1,66.5,70.3,94.6,33.5,29.7,2.27,2.6,756,Hazardous
3695,27.8,72.7,9.9,16.5,16.8,7.2,1.13,11.6,589,Good
389,32.0,74.9,43.3,45.5,28.8,9.5,1.42,7.8,598,Moderate
3812,32.2,79.4,4.0,11.0,32.9,10.9,1.25,9.5,651,Moderate
3567,26.5,51.7,0.7,5.3,10.7,7.1,1.05,10.2,555,Good
4973,35.4,75.0,10.0,18.8,24.0,13.6,1.5,6.2,390,Moderate
4130,35.3,65.3,25.6,36.8,19.2,6.0,1.57,5.5,576,Moderate
1467,40.1,93.5,51.1,54.6,27.7,13.8,2.16,8.4,400,Poor
